time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/exploration_rate,train/n_updates,train/learning_rate,train/loss
1080,0.65624,41312,589,17.83,637617,0.05,146904,0.0001,0.00010795466369017959
1081,0.65723,41316,589,17.72,637659,0.05,146914,0.0001,7.579196972073987e-05
1081,0.6648899999999998,41320,589,16.41,637715,0.05,146928,0.0001,0.00019939590129069984
1081,0.6474099999999998,41324,589,16.15,637736,0.05,146933,0.0001,0.00042827497236430645
1081,0.6616399999999999,41328,589,14.68,637768,0.05,146941,0.0001,0.00015761479153297842
1081,0.6824499999999998,41332,589,14.56,637808,0.05,146951,0.0001,0.0001590338652022183
1081,0.6818199999999998,41336,589,14.46,637849,0.05,146962,0.0001,0.0001267067127628252
1081,0.6620899999999998,41340,589,14.71,637931,0.05,146982,0.0001,0.0001915881730383262
1081,0.6725399999999999,41344,589,13.66,637965,0.05,146991,0.0001,0.00022402024478651583
1081,0.6936199999999999,41348,589,13.39,638049,0.05,147012,0.0001,0.00020343810319900513
1081,0.67416,41352,589,13.44,638119,0.05,147029,0.0001,0.00022505012748297304
1081,0.6742499999999998,41356,589,13.43,638166,0.05,147041,0.0001,0.000550268916413188
1081,0.67362,41360,589,13.5,638205,0.05,147051,0.0001,0.00021310074953362346
1082,0.6372200000000001,41364,589,13.45,638255,0.05,147063,0.0001,0.0003162258362863213
1082,0.6547,41368,589,13.71,638313,0.05,147078,0.0001,0.00012187848915345967
1082,0.65425,41372,589,13.77,638341,0.05,147085,0.0001,0.0004271755460649729
1082,0.65884,41376,589,13.26,638379,0.05,147094,0.0001,8.815040928311646e-05
1082,0.6586600000000001,41380,589,13.28,638428,0.05,147106,0.0001,0.00012031484220642596
1082,0.65065,41384,589,14.17,638586,0.05,147146,0.0001,0.0003108000091742724
1082,0.6878599999999999,41388,589,14.43,638631,0.05,147157,0.0001,0.00027877214597538114
1082,0.69209,41392,589,13.39,638649,0.05,147162,0.0001,0.00016145537665579468
1082,0.6885800000000001,41396,589,13.78,638742,0.05,147185,0.0001,0.0005102986469864845
1082,0.6889400000000001,41400,589,13.74,638793,0.05,147198,0.0001,0.00023988608154468238
1082,0.6886699999999998,41404,589,13.77,638852,0.05,147212,0.0001,0.00012208741100039333
1083,0.6890299999999999,41408,589,13.73,638909,0.05,147227,0.0001,0.00026344682555645704
1083,0.66885,41412,589,13.96,639013,0.05,147253,0.0001,0.00021433724032249302
1083,0.6687599999999999,41416,589,13.97,639056,0.05,147263,0.0001,0.0008667267393320799
1083,0.64561,41420,589,14.43,639158,0.05,147289,0.0001,0.0001573262270539999
1083,0.643,41424,589,15.31,639267,0.05,147316,0.0001,0.00021308787108864635
1083,0.6417400000000001,41428,589,15.45,639313,0.05,147328,0.0001,0.0002381758822593838
1083,0.6412,41432,589,15.51,639359,0.05,147339,0.0001,0.0003026190388482064
1083,0.6421000000000001,41436,589,15.53,639402,0.05,147350,0.0001,0.0002643689513206482
1084,0.62417,41440,589,15.41,639472,0.05,147367,0.0001,0.00023813116422388703
1084,0.59552,41444,589,16.29,639594,0.05,147398,0.0001,0.00014964581350795925
1084,0.54245,41448,589,16.7,639719,0.05,147429,0.0001,0.0002558627165853977
1084,0.58101,41452,589,16.37,639756,0.05,147438,0.0001,0.000128298212075606
1084,0.58038,41456,589,16.44,639810,0.05,147452,0.0001,0.00025402175378985703
1084,0.5811,41460,589,16.36,639841,0.05,147460,0.0001,0.00018095626728609204
1084,0.59966,41464,589,16.4,639895,0.05,147473,0.0001,0.0002592008968349546
1084,0.58011,41468,589,16.41,639954,0.05,147488,0.0001,0.0006720340461470187
1084,0.59507,41472,589,16.94,640035,0.05,147508,0.0001,0.0003713188343681395
1085,0.57525,41476,589,17.34,640113,0.05,147528,0.0001,0.00014511913468595594
1085,0.57372,41480,589,17.51,640179,0.05,147544,0.0001,0.00012756494106724858
1085,0.58065,41484,589,16.74,640260,0.05,147564,0.0001,0.0002731268759816885
1085,0.5765100000000001,41488,589,17.2,640351,0.05,147587,0.0001,0.0003749840834643692
1085,0.58796,41492,589,18.12,640461,0.05,147615,0.0001,0.00023908419825602323
1085,0.59336,41496,589,17.52,640494,0.05,147623,0.0001,0.003540340345352888
1085,0.5517400000000001,41500,589,17.81,640574,0.05,147643,0.0001,0.00021692318841814995
1086,0.55318,41504,589,17.65,640617,0.05,147654,0.0001,0.0003635575994849205
1086,0.5345300000000001,41508,589,17.64,640673,0.05,147668,0.0001,0.00015190703561529517
1086,0.55354,41512,589,17.54,640767,0.05,147691,0.0001,0.0006214550812728703
1086,0.5493100000000001,41516,589,18.01,640857,0.05,147714,0.0001,0.00023278762819245458
1086,0.56733,41520,589,18.08,640966,0.05,147741,0.0001,0.0003128082607872784
1086,0.58688,41524,589,17.52,641019,0.05,147754,0.0001,0.0004768217622768134
1086,0.5845400000000001,41528,589,17.78,641091,0.05,147772,0.0001,9.984447387978435e-05
1086,0.5849899999999999,41532,589,17.73,641132,0.05,147782,0.0001,0.0005413379985839128
1087,0.58301,41536,589,17.86,641188,0.05,147796,0.0001,0.0015367961023002863
1087,0.6032799999999999,41540,589,17.46,641218,0.05,147804,0.0001,0.000466992991277948
1087,0.6298600000000001,41544,589,16.81,641275,0.05,147818,0.0001,0.00010425558139104396
1087,0.6657199999999999,41548,589,16.25,641344,0.05,147835,0.0001,0.00015548504597973078
1087,0.64059,41552,589,16.89,641445,0.05,147861,0.0001,0.0001688917982392013
1087,0.5823,41556,589,17.2,641530,0.05,147882,0.0001,0.00023467905703000724
1087,0.5594199999999999,41560,589,17.82,641623,0.05,147905,0.0001,0.0001457555772503838
1087,0.5565400000000001,41564,589,17.99,641694,0.05,147923,0.0001,0.0004539916990324855
1088,0.5745600000000001,41568,589,18.15,641769,0.05,147942,0.0001,0.0005403949762694538
1088,0.51789,41572,589,18.21,641856,0.05,147963,0.0001,0.00011316002928651869
1088,0.53339,41576,589,18.29,641942,0.05,147985,0.0001,0.00014990445924922824
1088,0.5337500000000001,41580,589,18.25,642004,0.05,148000,0.0001,0.00012191342830192298
1088,0.5172599999999999,41584,589,18.07,642067,0.05,148016,0.0001,0.00015463889576494694
1088,0.50239,41588,589,17.64,642115,0.05,148028,0.0001,0.00016148245777003467
1088,0.5063500000000001,41592,589,17.2,642181,0.05,148045,0.0001,0.00011524854198796675
1089,0.46653,41596,589,17.3,642224,0.05,148055,0.0001,0.0002313588629476726
1089,0.5079699999999999,41600,589,17.03,642277,0.05,148069,0.0001,0.0002679192111827433
1089,0.4856300000000001,41604,589,17.36,642353,0.05,148088,0.0001,0.0001270050706807524
1089,0.50563,41608,589,17.22,642395,0.05,148098,0.0001,0.0002799872891046107
1089,0.49184,41612,589,16.75,642442,0.05,148110,0.0001,0.0003127281670458615
1089,0.48786999999999997,41616,589,17.08,642565,0.05,148141,0.0001,6.356056110234931e-05
1089,0.49354,41620,589,16.41,642607,0.05,148151,0.0001,0.00010536287300055847
1089,0.47308999999999996,41624,589,16.49,642668,0.05,148166,0.0001,0.00028119783382862806
1090,0.41795000000000004,41628,589,17.27,642818,0.05,148204,0.0001,9.671540465205908e-05
1090,0.37948,41632,589,17.27,642859,0.05,148214,0.0001,0.00032094737980514765
1090,0.37128,41636,589,18.09,642997,0.05,148249,0.0001,0.0009082138421945274
1090,0.39083,41640,589,18.12,643030,0.05,148257,0.0001,0.00042473734356462955
1090,0.39110000000000006,41644,589,18.09,643084,0.05,148270,0.0001,9.591558045940474e-05
1091,0.3917300000000001,41648,589,18.12,643156,0.05,148288,0.0001,0.00014673249097540975
1091,0.37686,41652,589,17.66,643211,0.05,148302,0.0001,0.00010696195386117324
1091,0.41785000000000005,41656,589,17.14,643244,0.05,148310,0.0001,0.00021746210404671729
1091,0.43434000000000006,41660,589,17.23,643346,0.05,148336,0.0001,0.0001264343154616654
1091,0.43560000000000004,41664,589,17.1,643404,0.05,148350,0.0001,0.0001089180150302127
1091,0.38109000000000004,41668,589,16.99,643468,0.05,148366,0.0001,0.0002101009013131261
1091,0.43866,41672,589,16.83,643539,0.05,148384,0.0001,0.0004952873568981886
1091,0.43901999999999997,41676,589,16.79,643621,0.05,148405,0.0001,0.00029636803083121777
1091,0.4421699999999999,41680,589,16.44,643648,0.05,148411,0.0001,0.00011348762200213969
1092,0.43803,41684,589,16.93,643760,0.05,148439,0.0001,7.068806007737294e-05
1092,0.43515,41688,589,17.21,643836,0.05,148458,0.0001,0.0002511240018066019
1092,0.43587,41692,589,17.13,643894,0.05,148473,0.0001,0.00023941956169437617
1092,0.45182,41696,589,17.55,643979,0.05,148494,0.0001,0.0001841481716837734
1092,0.4451600000000001,41700,589,18.29,644106,0.05,148526,0.0001,0.0002463990531396121
1092,0.44606,41704,589,18.26,644179,0.05,148544,0.0001,0.00015162964700721204
1092,0.44246,41708,589,18.66,644261,0.05,148565,0.0001,0.0001723441673675552
1093,0.4595800000000001,41712,589,18.76,644318,0.05,148579,0.0001,0.00018266802362632006
1093,0.4297600000000001,41716,589,18.1,644375,0.05,148593,0.0001,0.0001717892591841519
1093,0.4458899999999999,41720,589,18.45,644452,0.05,148612,0.0001,8.866073767421767e-05
1093,0.46688,41724,589,18.31,644499,0.05,148624,0.0001,0.0004709496861323714
1093,0.48580000000000007,41728,589,17.94,644612,0.05,148652,0.0001,0.00019962451187893748
1093,0.52229,41732,589,18.16,644675,0.05,148668,0.0001,0.00017782533541321754
1093,0.5303100000000001,41736,589,17.41,644738,0.05,148684,0.0001,0.007388947065919638
1093,0.51076,41740,589,17.42,644772,0.05,148692,0.0001,0.0010595162166282535
1093,0.47184,41744,589,17.83,644867,0.05,148716,0.0001,9.535620483802631e-05
1094,0.47130000000000005,41748,589,17.76,644932,0.05,148732,0.0001,0.0005140355206094682
1094,0.47174999999999995,41752,589,17.61,644972,0.05,148742,0.0001,9.083056647796184e-05
1094,0.48761000000000004,41756,589,17.98,645042,0.05,148760,0.0001,0.00022247199376579374
1094,0.49247,41760,589,17.44,645090,0.05,148772,0.0001,0.00046332116471603513
1094,0.5115700000000001,41764,589,17.45,645149,0.05,148787,0.0001,0.00046421552542597055
1094,0.56545,41768,589,17.63,645231,0.05,148807,0.0001,0.00017302412015851587
1094,0.5599599999999999,41772,589,18.24,645363,0.05,148840,0.0001,0.0015040271682664752
1094,0.53888,41776,589,18.47,645468,0.05,148866,0.0001,0.0001810981921153143
1095,0.51546,41780,589,18.86,645534,0.05,148883,0.0001,8.886713476385921e-05
1095,0.5333000000000001,41784,589,18.86,645646,0.05,148911,0.0001,0.00011810226715169847
1095,0.5345600000000001,41788,589,18.64,645700,0.05,148924,0.0001,0.0020529290195554495
1095,0.47383999999999993,41792,589,19.23,645817,0.05,148954,0.0001,7.1409871452488e-05
1095,0.45789,41796,589,18.95,645874,0.05,148968,0.0001,0.00030610698740929365
1095,0.42338000000000003,41800,589,18.7,645976,0.05,148993,0.0001,0.00013910539564676583
1096,0.4398699999999999,41804,589,18.95,646074,0.05,149018,0.0001,0.0018300466472283006
1096,0.42122,41808,589,18.91,646152,0.05,149037,0.0001,0.0003410443605389446
1096,0.40041000000000004,41812,589,19.32,646250,0.05,149062,0.0001,9.08889778656885e-05
1096,0.43438000000000004,41816,589,19.63,646338,0.05,149084,0.0001,0.00015775766223669052
1096,0.43276000000000003,41820,589,19.81,646433,0.05,149108,0.0001,0.00018558138981461525
1096,0.39419999999999994,41824,589,19.83,646482,0.05,149120,0.0001,0.0003055834968108684
1097,0.42727,41828,589,19.77,646589,0.05,149147,0.0001,0.00014399245264939964
1097,0.42763000000000007,41832,589,19.73,646648,0.05,149161,0.0001,0.0004181939293630421
1097,0.44744999999999996,41836,589,19.63,646701,0.05,149175,0.0001,0.00026332359993830323
1097,0.45836,41840,589,20.58,646830,0.05,149207,0.0001,0.00015914069081190974
1097,0.49646999999999997,41844,589,20.26,646893,0.05,149223,0.0001,0.0008786402177065611
1097,0.5126000000000001,41848,589,20.56,646988,0.05,149246,0.0001,6.130285328254104e-05
1097,0.5139499999999999,41852,589,20.87,647059,0.05,149264,0.0001,7.173873018473387e-05
1097,0.4938600000000001,41856,589,20.92,647134,0.05,149283,0.0001,0.0008194939000532031
1098,0.49215,41860,589,21.11,647201,0.05,149300,0.0001,0.00012386350135784596
1098,0.47377,41864,589,21.07,647256,0.05,149313,0.0001,0.00014345443923957646
1098,0.4572800000000001,41868,589,20.83,647314,0.05,149328,0.0001,0.0006020113360136747
1098,0.44304000000000004,41872,589,20.32,647395,0.05,149348,0.0001,0.00028630340239033103
1098,0.42826000000000003,41876,589,19.86,647454,0.05,149363,0.0001,0.00023087304725777358
1098,0.44709,41880,589,19.98,647532,0.05,149382,0.0001,9.798014798434451e-05
1098,0.41419999999999996,41884,589,19.92,647638,0.05,149409,0.0001,0.0001888722472358495
1098,0.42861999999999995,41888,589,20.52,647752,0.05,149437,0.0001,0.0003015100082848221
1099,0.45267,41892,589,19.75,647792,0.05,149447,0.0001,9.592054993845522e-05
1099,0.4727600000000001,41896,589,19.55,647829,0.05,149457,0.0001,0.0001116292187361978
1099,0.47456000000000004,41900,589,19.18,647894,0.05,149473,0.0001,0.0005662313778884709
1099,0.45465000000000005,41904,589,19.24,647998,0.05,149499,0.0001,0.00016971136210486293
1099,0.45716999999999997,41908,589,19.19,648071,0.05,149517,0.0001,0.00018135219579562545
1099,0.45204000000000005,41912,589,20.32,648282,0.05,149570,0.0001,0.00014800182543694973
1100,0.39789,41916,589,20.37,648375,0.05,149593,0.0001,0.0002333057054784149
1100,0.39609,41920,589,20.57,648490,0.05,149622,0.0001,0.00039976031985133886
1100,0.41618,41924,589,20.62,648544,0.05,149635,0.0001,9.726313146529719e-05
1100,0.39915000000000006,41928,589,20.33,648622,0.05,149655,0.0001,0.0001590145839145407
1101,0.37897000000000003,41932,589,20.67,648715,0.05,149678,0.0001,0.00026964201242662966
1101,0.37483000000000005,41936,589,21.13,648814,0.05,149703,0.0001,0.0001477103360230103
1101,0.35924,41940,589,20.69,648899,0.05,149724,0.0001,0.00026688407524488866
1101,0.33716999999999997,41944,589,20.96,648989,0.05,149747,0.0001,0.0001912303559947759
1101,0.31879,41948,589,20.8,649068,0.05,149766,0.0001,0.00016800039156805724
1101,0.35491999999999996,41952,589,20.69,649128,0.05,149781,0.0001,6.744108395650983e-05
1101,0.35374999999999995,41956,589,20.83,649217,0.05,149804,0.0001,0.0001442699576728046
1102,0.34726999999999997,41960,589,21.55,649356,0.05,149838,0.0001,0.0002706866944208741
1102,0.34646,41964,589,21.56,649412,0.05,149852,0.0001,0.00013025914086028934
1102,0.35755000000000003,41968,589,22.4,649554,0.05,149888,0.0001,7.676632230868563e-05
1102,0.36945000000000017,41972,589,23.17,649712,0.05,149927,0.0001,0.00011642501340247691
1103,0.40396,41976,589,23.55,649809,0.05,149952,0.0001,0.0001581913384143263
1103,0.37712,41980,589,24.49,649981,0.05,149995,0.0001,0.000416118506109342
1103,0.39379,41984,589,24.27,650065,0.05,150016,0.0001,0.00041039136704057455
1103,0.37270999999999993,41988,589,24.44,650196,0.05,150048,0.0001,0.00011153933883178979
1104,0.37253000000000014,41992,589,25.45,650337,0.05,150084,0.0001,0.0002015717764152214
1104,0.38919999999999993,41996,589,25.75,650404,0.05,150100,0.0001,0.00030259042978286743
1104,0.40218,42000,589,26.4,650534,0.05,150133,0.0001,0.00014447595458477736
1104,0.40739999999999993,42004,589,25.92,650590,0.05,150147,0.0001,0.0002139772695954889
1104,0.4258700000000001,42008,589,25.75,650646,0.05,150161,0.0001,0.00019392005924601108
1104,0.43388,42012,588,24.0,650682,0.05,150170,0.0001,0.0002286289818584919
1104,0.4703699999999999,42016,588,23.78,650753,0.05,150188,0.0001,0.00011840714432764798
1104,0.47406,42020,588,23.37,650827,0.05,150206,0.0001,0.00017910325550474226
1105,0.47226,42024,588,23.59,650903,0.05,150225,0.0001,0.00029586555319838226
1105,0.4575699999999999,42028,588,23.42,650964,0.05,150240,0.0001,0.00012613498256541789
1105,0.47792999999999997,42032,588,23.06,651021,0.05,150255,0.0001,0.00020084739662706852
1105,0.48261,42036,588,22.54,651068,0.05,150266,0.0001,0.0001835624425439164
1105,0.50315,42040,588,22.43,651142,0.05,150285,0.0001,0.0005266300868242979
1105,0.48774,42044,588,22.01,651190,0.05,150297,0.0001,0.00025202002143487334
1106,0.5110699999999999,42048,588,21.62,651230,0.05,150307,0.0001,0.00021451825159601867
1106,0.51197,42052,588,21.52,651280,0.05,150319,0.0001,0.0002240530593553558
1106,0.5326,42056,588,21.4,651357,0.05,150339,0.0001,0.0001831062400015071
1106,0.49465999999999993,42060,588,21.34,651490,0.05,150372,0.0001,0.0001947860437212512
1106,0.4698899999999999,42064,588,21.98,651610,0.05,150402,0.0001,0.0032500464003533125
1106,0.4765499999999999,42068,588,21.24,651678,0.05,150419,0.0001,0.0001924319367390126
1106,0.44906,42072,588,19.96,651708,0.05,150426,0.0001,0.0002916505909524858
1107,0.43535999999999997,42076,588,19.42,651751,0.05,150437,0.0001,0.00024448393378406763
1107,0.41877,42080,588,18.9,651871,0.05,150467,0.0001,0.007656326983124018
1107,0.4219199999999999,42084,588,19.23,651988,0.05,150496,0.0001,0.0002099431148963049
1107,0.44921,42088,588,18.37,652033,0.05,150508,0.0001,0.00023230687656905502
1108,0.47453999999999996,42092,588,18.82,652219,0.05,150554,0.0001,5.689159661415033e-05
1108,0.43912999999999996,42096,588,18.7,652274,0.05,150568,0.0001,0.00022709638869855553
1108,0.46471,42100,588,18.02,652336,0.05,150583,0.0001,0.0006477228598669171
1108,0.46641999999999995,42104,588,17.71,652361,0.05,150590,0.0001,0.0002001069369725883
1108,0.46777,42108,588,17.56,652402,0.05,150600,0.0001,0.00021624074724968523
1108,0.46606000000000003,42112,588,17.8,652462,0.05,150615,0.0001,0.00016106099064927548
1108,0.46255,42116,588,18.15,652568,0.05,150641,0.0001,8.599215652793646e-05
1108,0.46434999999999993,42120,588,17.95,652622,0.05,150655,0.0001,0.0005268278764560819
1108,0.46102,42124,588,18.1,652713,0.05,150678,0.0001,6.848903285572305e-05
1109,0.49463,42128,588,18.35,652799,0.05,150699,0.0001,0.000136162867420353
1109,0.48399999999999993,42132,588,19.42,652963,0.05,150740,0.0001,0.0002024631976382807
1109,0.45697000000000004,42136,588,20.12,653080,0.05,150769,0.0001,0.0004587174626067281
1109,0.45354999999999995,42140,588,20.5,653192,0.05,150797,0.0001,0.0002326381509192288
1110,0.46129999999999993,42144,588,21.75,653365,0.05,150841,0.0001,0.0002920382539741695
1110,0.45238000000000006,42148,588,22.63,653493,0.05,150873,0.0001,0.0003670343430712819
1110,0.43309999999999993,42152,588,22.56,653536,0.05,150883,0.0001,0.00012857557157985866
1110,0.39876999999999996,42156,588,23.16,653673,0.05,150918,0.0001,0.0003161538334097713
1110,0.44427000000000005,42160,588,22.38,653728,0.05,150931,0.0001,0.0009019243298098445
1110,0.4802099999999999,42164,588,22.55,653865,0.05,150966,0.0001,0.00017104939615819603
1111,0.43886,42168,588,23.76,654054,0.05,151013,0.0001,9.231023432221264e-05
1111,0.47769,42172,588,23.78,654086,0.05,151021,0.0001,0.00021488133643288165
1111,0.48733000000000004,42176,588,24.66,654217,0.05,151054,0.0001,0.00020977780513931066
1111,0.5349,42180,588,23.78,654249,0.05,151062,0.0001,0.0006862139562144876
1111,0.5522,42184,588,23.26,654314,0.05,151078,0.0001,0.00024825482978485525
1111,0.5329200000000001,42188,588,23.32,654365,0.05,151091,0.0001,0.0001307936618104577
1111,0.5448000000000001,42192,588,22.0,654419,0.05,151104,0.0001,0.00010862400813493878
1112,0.5756200000000001,42196,588,22.63,654537,0.05,151134,0.0001,0.0002699207980185747
1112,0.55751,42200,588,22.47,654583,0.05,151145,0.0001,0.0001588808372616768
1112,0.55635,42204,588,24.66,654827,0.05,151206,0.0001,0.00014834359171800315
1112,0.55365,42208,588,24.96,654898,0.05,151224,0.0001,0.00015697270282544196
1112,0.57257,42212,588,25.01,654963,0.05,151240,0.0001,0.0002455045760143548
1112,0.5977,42216,588,24.39,655007,0.05,151251,0.0001,0.00031345838215202093
1113,0.57914,42220,588,24.35,655057,0.05,151264,0.0001,0.0001419406762579456
1113,0.58274,42224,588,24.33,655146,0.05,151286,0.0001,0.0035568978637456894
1113,0.56688,42228,588,23.95,655194,0.05,151298,0.0001,0.0005114302039146423
1113,0.5757099999999998,42232,588,23.08,655271,0.05,151317,0.0001,0.00015132935368455946
1113,0.5834600000000001,42236,588,22.39,655319,0.05,151329,0.0001,9.11751703824848e-05
1113,0.56985,42240,588,22.03,655395,0.05,151348,0.0001,0.00020288568339310586
1113,0.59814,42244,588,21.09,655474,0.05,151368,0.0001,0.00042846126598306
1113,0.6057100000000001,42248,588,20.36,655529,0.05,151382,0.0001,0.00011047613952541724
1113,0.62652,42252,588,20.26,655562,0.05,151390,0.0001,0.00021420874691102654
1114,0.6648100000000001,42256,588,19.22,655595,0.05,151398,0.0001,0.0001457223406760022
1114,0.64661,42260,588,19.09,655637,0.05,151409,0.0001,0.00030818465165793896
1114,0.64959,42264,588,18.87,655752,0.05,151437,0.0001,0.0001551856257719919
1114,0.6741799999999998,42268,588,17.71,655825,0.05,151456,0.0001,0.0003710795717779547
1114,0.67346,42272,588,17.79,655865,0.05,151466,0.0001,0.0002855363709386438
1114,0.68013,42276,588,17.16,655933,0.05,151483,0.0001,0.00012058066204190254
1114,0.6735599999999999,42280,588,17.89,656038,0.05,151509,0.0001,0.0003175805613864213
1114,0.65689,42284,588,17.53,656067,0.05,151516,0.0001,0.0003100520116277039
1114,0.67437,42288,588,17.67,656132,0.05,151532,0.0001,0.00012675157631747425
1115,0.65734,42292,588,17.41,656160,0.05,151539,0.0001,0.00012614403385668993
1115,0.66274,42296,588,16.81,656218,0.05,151554,0.0001,0.0002928572939708829
1115,0.6821099999999999,42300,588,16.83,656266,0.05,151566,0.0001,0.0004741882730741054
1115,0.68273,42304,588,14.73,656300,0.05,151574,0.0001,0.0003123851784039289
1115,0.68597,42308,588,14.37,656335,0.05,151583,0.0001,0.00019383244216442108
1115,0.67994,42312,588,15.04,656467,0.05,151616,0.0001,0.000246740150032565
1115,0.6785899999999999,42316,588,15.19,656526,0.05,151631,0.0001,0.00023942196276038885
1115,0.6966099999999998,42320,588,15.29,656586,0.05,151646,0.0001,0.0012114059645682573
1116,0.705,42324,588,16.16,656762,0.05,151690,0.0001,0.0007410556427203119
1116,0.7241900000000001,42328,588,16.17,656811,0.05,151702,0.0001,0.00018201846978627145
1116,0.7067100000000001,42332,588,16.01,656872,0.05,151717,0.0001,0.0018264380050823092
1116,0.7271599999999999,42336,588,15.87,656906,0.05,151726,0.0001,0.00018070747319143265
1116,0.7397800000000001,42340,588,16.34,657029,0.05,151757,0.0001,9.448026685277e-05
1116,0.7421199999999999,42344,588,16.08,657082,0.05,151770,0.0001,7.816847937647253e-05
1117,0.7418499999999998,42348,588,16.11,657140,0.05,151784,0.0001,0.0001613418571650982
1117,0.7393299999999999,42352,588,16.39,657201,0.05,151800,0.0001,0.0001959568908205256
1117,0.7013999999999999,42356,588,16.32,657227,0.05,151806,0.0001,0.0009566648514010012
1117,0.71321,42360,588,17.16,657353,0.05,151838,0.0001,0.0002174852997995913
1117,0.7004099999999999,42364,588,16.38,657390,0.05,151847,0.0001,0.0011092470958828926
1117,0.6769900000000001,42368,588,16.48,657473,0.05,151868,0.0001,0.00011248498049098998
1117,0.6584299999999998,42372,588,16.35,657500,0.05,151874,0.0001,0.0018961194436997175
1117,0.6377099999999999,42376,588,16.48,657581,0.05,151895,0.0001,0.00041088112629950047
1117,0.62518,42380,588,15.67,657605,0.05,151901,0.0001,0.00020764401415362954
1117,0.64077,42384,588,16.15,657682,0.05,151920,0.0001,0.00022736794198863208
1118,0.6441899999999998,42388,588,15.77,657709,0.05,151927,0.0001,0.0003859117568936199
1118,0.6625699999999999,42392,588,15.88,657748,0.05,151936,0.0001,0.00024954971740953624
1118,0.66311,42396,588,15.82,657800,0.05,151949,0.0001,0.00027677020989358425
1118,0.6614899999999999,42400,588,16.0,657866,0.05,151966,0.0001,0.00014884801930747926
1118,0.67978,42404,588,16.11,657911,0.05,151977,0.0001,0.00012104710913263261
1118,0.67816,42408,588,16.29,657964,0.05,151990,0.0001,0.00019876542501151562
1118,0.6594199999999999,42412,588,16.37,658104,0.05,152025,0.0001,0.0005250393878668547
1119,0.6419399999999998,42416,588,16.13,658139,0.05,152034,0.0001,0.00021526898490265012
1119,0.63969,42420,588,16.38,658224,0.05,152055,0.0001,0.00033636484295129776
1119,0.65373,42424,588,14.82,658244,0.05,152060,0.0001,0.00029447954148054123
1119,0.6304899999999999,42428,588,15.42,658353,0.05,152088,0.0001,0.00012532931577879936
1119,0.65265,42432,588,15.06,658378,0.05,152094,0.0001,0.0003441644075792283
1119,0.6277900000000001,42436,588,15.62,658468,0.05,152116,0.0001,7.167320291046053e-05
1119,0.6327400000000001,42440,588,15.07,658536,0.05,152133,0.0001,0.00021323769760783762
1119,0.6161599999999999,42444,588,14.77,658559,0.05,152139,0.0001,9.762172703631222e-05
1120,0.6159800000000001,42448,588,14.79,658619,0.05,152154,0.0001,0.00015374409849755466
1120,0.5900299999999999,42452,588,15.56,658757,0.05,152189,0.0001,0.00014021396054886281
1120,0.60823,42456,588,15.65,658792,0.05,152197,0.0001,0.00024900358403101563
1120,0.5948900000000001,42460,588,15.33,658886,0.05,152221,0.0001,0.00011229652591282502
1120,0.60805,42464,588,16.07,658997,0.05,152249,0.0001,0.00026396167231723666
1120,0.62985,42468,588,15.78,659051,0.05,152262,0.0001,0.0028255023062229156
1120,0.64724,42472,587,16.04,659104,0.05,152275,0.0001,0.00013827513612341136
1121,0.6709299999999999,42476,587,15.58,659139,0.05,152284,0.0001,9.954022971214727e-05
1121,0.6677799999999999,42480,587,16.55,659260,0.05,152314,0.0001,0.00010710901551647112
1121,0.65309,42484,587,16.08,659290,0.05,152322,0.0001,0.00019248468743171543
1121,0.6476000000000001,42488,587,16.69,659378,0.05,152344,0.0001,0.00010916420433204621
1121,0.64562,42492,587,16.91,659439,0.05,152359,0.0001,0.00024157884763553739
1121,0.6090399999999999,42496,587,17.03,659503,0.05,152375,0.0001,0.00010381313768448308
1121,0.60868,42500,587,17.07,659573,0.05,152393,0.0001,8.502964192302898e-05
1121,0.6067000000000001,42504,587,17.29,659640,0.05,152409,0.0001,0.00015393499052152038
1122,0.58796,42508,587,17.26,659690,0.05,152422,0.0001,0.0002557002007961273
1122,0.61165,42512,587,16.63,659767,0.05,152441,0.0001,7.694910891586915e-05
1122,0.62886,42516,587,16.9,659829,0.05,152457,0.0001,0.0003978654567617923
1122,0.6327299999999999,42520,587,16.47,659871,0.05,152467,0.0001,0.00017581298016011715
1122,0.63048,42524,587,16.72,659916,0.05,152478,0.0001,0.00013591625611297786
1122,0.6185,42528,587,17.84,660137,0.05,152534,0.0001,0.00017643827595748007
1123,0.58941,42532,587,19.01,660279,0.05,152569,0.0001,0.0003887822385877371
1123,0.58536,42536,587,19.46,660414,0.05,152603,0.0001,0.0004176909278612584
1123,0.5451799999999999,42540,587,19.75,660511,0.05,152627,0.0001,0.0009356829104945064
1123,0.5023000000000001,42544,587,20.37,660596,0.05,152648,0.0001,8.335875463671982e-05
1124,0.45654000000000006,42548,587,21.53,660772,0.05,152692,0.0001,0.00033798860386013985
1124,0.45033999999999996,42552,587,22.16,660973,0.05,152743,0.0001,0.00018578453455120325
1124,0.45774000000000004,42556,587,23.51,661143,0.05,152785,0.0001,0.00021721419761888683
1124,0.45459000000000005,42560,587,23.72,661258,0.05,152814,0.0001,0.00833903532475233
1125,0.44891000000000003,42564,587,24.24,661421,0.05,152855,0.0001,0.0003289385058451444
