History,delta = 0.7,,time (delta = 0.7),action sparsity (delta = 0.7),mean predicate sparsity (delta = 0.7),delta = 0.8,,time (delta = 0.8),action sparsity (delta = 0.8),mean predicate sparsity (delta = 0.8),delta = 1.0,,time (delta = 1.0),action sparsity (delta = 1.0),mean predicate sparsity (delta = 1.0)
"[(47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.11787, 0.11787, 0.11787, 0.11787, 0.11787, 0.03067, 0.11787, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.7118255519999366,0.7272727272727273,0.6666666666666666,"[0.11787, 0.11787, 0.11787, 0.11787, 0.11787, 0.03067, 0.11787, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.716466802998184,0.7272727272727273,0.6666666666666666,"[0.11787, 0.11787, 0.11787, 0.11787, 0.11787, 0.03067, 0.11787, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 47, None, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.7759683930016763,0.7272727272727273,0.6666666666666666
"[(11, 3, 19, 4, 10), 3, (3, 11, 19, 3, 10), 2, (3, 3, 35, 3, 10), 2, (4, 3, 29, 4, 10), 3, (4, 4, 19, 4, 10), 2, (12, 4, 19, 5, 10), 3, (11, 12, 35, 4, 10), 3, (12, 11, 29, 5, 10), 2, (13, 12, 19, 6, 10), 2, (21, 13, 19, 7, 10), 2, (13, 21, 19, 6, 10), 2, (21, 13, 19, 7, 10), 2, (29, 21, 29, 8, 10)]","[0.058, -0.052, -0.052, 0.00173, 0.00173, 0.00293, -0.02373, -0.01133, -0.0072, -0.0104, 0.00027, -0.01893, 0.00373, 0.0072, -0.00053, -0.0132, -0.088, -0.0132, -0.088]","[(None, 3, None, 4, None), (12, 4, None, None, None), (None, None, 35, 4, None), (None, 12, None, 6, None), 'holes']",2.3014000889997988,0.6363636363636364,0.75,"[0.0216, -0.01693, -0.01693, 0.00173, 0.00173, 0.00293, -0.02373, -0.01133, -0.0072, -0.0104, 0.00027, -0.01893, 0.00373, 0.0072, -0.00053, -0.0132, -0.088, -0.0132, -0.088]","[(None, 3, 29, None, None), (12, 4, None, None, None), (None, None, 35, 4, None), (None, 12, None, 6, None), 'holes']",2.134067730999959,0.6363636363636364,0.75,"[0.0216, -0.01693, -0.01693, 0.00173, 0.00173, 0.00293, -0.02373, -0.01133, -0.0072, -0.0104, 0.00027, -0.01893, 0.00373, 0.0072, -0.00053, -0.0132, -0.088, -0.0132, -0.088]","[(None, 3, 29, None, None), (12, 4, None, None, None), (None, None, 35, 4, None), (None, 12, None, 6, None), 'holes']",2.1464835180013324,0.6363636363636364,0.75
"[(23, 15, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.0536, 0.06373, 0.05453, 0.04213, 0.03787, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.7988012810019427,0.7272727272727273,0.6666666666666666,"[0.0536, 0.06373, 0.05453, 0.04213, 0.03787, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.8126802469996619,0.7272727272727273,0.6666666666666666,"[0.0536, 0.06373, 0.05453, 0.04213, 0.03787, 0.04213, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.8068982459990366,0.7272727272727273,0.6666666666666666
"[(31, 31, 46, 10, 10), 1, (30, 31, 46, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (23, 23, 19, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.016, -0.0032, 0.02587, 0.0432, 0.0432, -0.00747, 0.01507, 0.01067, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, 55, 54, 12, None), 'holes']",1.0484302160002699,0.7272727272727273,0.6666666666666666,"[-0.016, -0.0032, 0.02587, 0.0432, 0.0432, -0.00747, 0.01507, 0.01067, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, None, 9, None), (None, 39, 29, 11, None), (None, 55, 54, 12, None), 'holes']",1.0640842790016904,0.7272727272727273,0.6666666666666666,"[-0.00853, -0.0022, -0.0004, 0.0432, 0.0432, -0.00747, 0.01507, 0.01067, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 19, 9, None), (None, 39, 29, 11, None), (None, 55, 54, 12, None), 'holes']",1.0190466069980175,0.7272727272727273,0.5833333333333334
"[(39, 47, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 46, 9, 10), 2, (31, 30, 29, 10, 10), 2, (31, 31, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (29, 37, 29, 8, 10)]","[-0.01693, -0.01693, 0.01, 0.07333, 0.028, -0.068, -0.068, 0.01067, -0.00747, -0.00747, 0.01507, 0.0004, 0.0004, -0.34427, -0.09333]","[(None, None, 46, 9, None), (None, 31, None, None, None), (None, 39, 29, 11, None), 'holes']",1.4661060460020963,0.7272727272727273,0.75,"[-0.01693, -0.01693, 0.01, 0.07333, 0.028, -0.068, -0.068, 0.01067, -0.00747, -0.00747, 0.01507, 0.0004, 0.0004, -0.34427, -0.09333]","[(None, None, 46, 9, None), (None, 31, None, None, None), (None, 39, 29, 11, None), 'holes']",1.5652684310007317,0.7272727272727273,0.75,"[-0.01693, -0.01693, 0.01, 0.07333, 0.028, -0.068, -0.068, 0.01067, -0.00747, -0.00747, 0.01507, 0.0004, 0.0004, -0.34427, -0.09333]","[(None, None, 46, 9, None), (None, 31, None, None, None), (None, 39, 29, 11, None), 'holes']",1.5643347600016568,0.7272727272727273,0.75
"[(38, 39, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 42, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 52, 9, 10), 2, (45, 44, 46, 10, 10), 0, (44, 45, 42, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.00053, 0.1536, 0.0, 0.12587, 0.0, 0.06293, 0.0, 0.06293, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(37, None, None, None, None), (None, 45, None, 9, None), (None, 45, 52, None, None), 'holes']",0.9383038399973884,0.7272727272727273,0.8333333333333334,"[-0.00053, 0.1536, 0.0, 0.12587, 0.0, 0.06293, 0.0, 0.06293, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(37, None, None, None, None), (None, 45, None, 9, None), (None, 45, 52, None, None), 'holes']",0.9580690639995737,0.7272727272727273,0.8333333333333334,"[-0.00027, 0.1536, 0.0, 0.12587, 0.0, 0.06293, 0.0, 0.06293, 0.0, -0.22173, -0.07653, -0.22173, -0.07653]","[(37, None, 29, None, None), (None, 45, None, 9, None), (None, 45, 52, None, None), 'holes']",0.951156973002071,0.7272727272727273,0.75
"[(2, 3, 42, 2, 10), 2, (10, 2, 19, 3, 10), 3, (2, 10, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 19, 4, 10), 3, (3, 11, 35, 3, 10), 3, (3, 3, 35, 3, 10), 2, (3, 3, 19, 3, 10), 2, (4, 3, 29, 4, 10), 3, (5, 4, 29, 5, 10), 2, (13, 5, 29, 6, 10), 2, (21, 13, 19, 7, 10), 2, (29, 21, 29, 8, 10)]","[-0.04133, 0.03227, -0.04133, -0.00133, 0.12987, 0.016, -0.0608, -0.0608, -0.0016, -0.0016, -0.0132, -0.088]","[(11, None, None, None, None), (None, None, None, 4, None), 'holes']",2.2070030970025982,0.8181818181818181,1.0,"[-0.04133, 0.03227, -0.04133, -0.00133, 0.12987, 0.016, -0.0608, -0.0608, -0.0016, -0.0016, -0.0132, -0.088]","[(11, None, None, None, None), (None, None, None, 4, None), 'holes']",2.2782542790009757,0.8181818181818181,1.0,"[-0.04133, 0.03227, -0.04133, -0.00133, 0.12987, 0.016, -0.0608, -0.0608, -0.0016, -0.0016, -0.0132, -0.088]","[(11, None, None, None, None), (None, None, None, 4, None), 'holes']",2.198697338000784,0.8181818181818181,1.0
"[(55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (37, 45, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (53, 45, 54, 11, 10), 1, (54, 53, 54, 12, 10)]","[0.17067, 0.17067, 0.17067, 0.17067, -0.00027, 0.00347, -0.00427, -0.00053, 0.022, -0.0016, 0.022, -0.0016, -0.22173, -0.24587, -0.22173, -0.16127]","[(None, None, 46, None, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.2687028139989707,0.7272727272727273,0.9166666666666666,"[0.03467, 0.03467, 0.03467, 0.03467, -0.00027, 0.00347, -0.00427, -0.00053, 0.022, -0.0016, 0.022, -0.0016, -0.22173, -0.24587, -0.22173, -0.16127]","[(None, None, 46, 12, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.195885998000449,0.7272727272727273,0.8333333333333334,"[0.03467, 0.03467, 0.03467, 0.03467, -0.00013, 0.00173, -0.00213, -0.00027, 0.022, -0.0016, 0.022, -0.0016, -0.22173, -0.24587, -0.22173, -0.16127]","[(None, None, 46, 12, None), (37, None, 29, None, None), (None, None, 54, 11, None), 'holes']",1.1432976930009318,0.7272727272727273,0.75
"[(30, 31, 29, 9, 10), 2, (38, 30, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (53, 45, 52, 11, 10), 1, (61, 53, 52, 12, 10), 1, (61, 61, 59, 12, 10), 2, (62, 61, 46, 13, 10), 1, (62, 62, 54, 13, 10), 1, (61, 62, 59, 12, 10), 2, (61, 61, 59, 12, 10), 2, (62, 61, 54, 13, 10), 2, (54, 62, 54, 12, 10)]","[-0.00053, 0.0, 0.0248, -0.0024, -0.0048, 0.0064, -0.0056, -0.0248, -0.00547, -0.06413, 0.03573, 0.03573, -0.33527, -0.113, -0.113, -0.12913]","[(None, None, 52, 11, None), (None, 61, 46, None, None), (None, None, 59, None, None), 'holes']",1.0956768409996585,0.7272727272727273,0.8333333333333334,"[-0.00053, 0.0, 0.0248, -0.0024, -0.0048, 0.0064, -0.0056, -0.0248, 0.00907, 0.00693, 0.0168, 0.0168, -0.33527, -0.113, -0.113, -0.12913]","[(None, None, 52, 11, None), (None, 61, 46, None, None), (None, 62, 59, None, None), 'holes']",0.7247225259998231,0.7272727272727273,0.75,"[-0.00053, 0.0, 0.0248, -0.0024, -0.0048, 0.0064, -0.0056, -0.0248, 0.00907, 0.00693, 0.0168, 0.0168, -0.33527, -0.113, -0.113, -0.12913]","[(None, None, 52, 11, None), (None, 61, 46, None, None), (None, 62, 59, None, None), 'holes']",0.7542310099997849,0.7272727272727273,0.75
"[(31, 31, 46, 10, 10), 1, (31, 31, 29, 10, 10), 1, (39, 31, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 46, 10, 10), 0, (37, 45, 29, 9, 10), 1, (36, 37, 35, 8, 10), 2, (28, 36, 19, 7, 10), 0, (27, 28, 35, 6, 10), 3, (19, 27, 19, 5, 10)]","[-0.00747, -0.00747, 0.01507, 0.00373, -0.00053, -0.01067, 0.0, 0.0032, 0.0, 0.00053, 0.0, -0.24587, -0.30147, -0.07587, 0.1052]","[(None, 39, 46, 11, None), (45, None, None, None, None), (None, 28, 35, 6, None), 'holes']",0.9849049479998939,0.7272727272727273,0.6666666666666666,"[-0.00747, -0.00747, 0.01507, 0.00373, -0.00053, -0.01067, 0.0, 0.0032, 0.0, 0.00053, 0.0, -0.24587, -0.30147, -0.07587, 0.1052]","[(None, 39, 46, 11, None), (45, None, None, None, None), (None, 28, 35, 6, None), 'holes']",0.9333399299976008,0.7272727272727273,0.6666666666666666,"[-0.00747, -0.00747, 0.01507, 0.00187, -0.00027, -0.00533, 0.0, 0.0032, 0.0, 0.00053, 0.0, -0.24587, -0.30147, -0.07587, 0.1052]","[(None, 39, 46, 11, None), (45, None, 46, None, None), (None, 28, 35, 6, None), 'holes']",0.9129111850015761,0.7272727272727273,0.5833333333333334
"[(39, 47, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (38, 39, 29, 10, 10), 3, (30, 38, 29, 9, 10), 2, (31, 30, 46, 10, 10), 1, (30, 31, 29, 9, 10), 2, (38, 30, 46, 10, 10), 3, (37, 38, 29, 9, 10), 1, (38, 37, 29, 10, 10), 3, (37, 38, 29, 9, 10), 1, (45, 37, 46, 10, 10), 0, (53, 45, 54, 11, 10), 1, (52, 53, 52, 10, 10)]","[-0.0692, -0.0692, 0.14253, 0.07013, -0.004, 0.00507, -0.004, -0.00053, 0.022, 0.0, 0.022, -0.0016, -0.34427, -0.24587, -0.22173, -0.16127]","[(31, None, None, None, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.3413051429997722,0.7272727272727273,0.9166666666666666,"[-0.0692, -0.0692, 0.14253, 0.07013, -0.004, 0.00507, -0.004, -0.00053, 0.022, 0.0, 0.022, -0.0016, -0.34427, -0.24587, -0.22173, -0.16127]","[(31, None, None, None, None), (37, None, None, None, None), (None, None, 54, 11, None), 'holes']",1.3336038429988548,0.7272727272727273,0.9166666666666666,"[-0.0346, -0.0346, 0.07127, 0.03507, -0.002, 0.00253, -0.002, -0.00027, 0.022, 0.0, 0.022, -0.0016, -0.34427, -0.24587, -0.22173, -0.16127]","[(31, None, 46, None, None), (37, None, 29, None, None), (None, None, 54, 11, None), 'holes']",1.2614278469991405,0.7272727272727273,0.75
"[(39, 47, 29, 11, 10), 1, (39, 39, 46, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.112, 0.08, 0.08, -0.112, -0.02587, 0.03227, 0.03227, -0.02587, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 39, None, None, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8672848440000962,0.7272727272727273,0.75,"[-0.02587, 0.03387, 0.03387, -0.02587, -0.02587, 0.03227, 0.03227, -0.02587, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 39, None, 12, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8225804220019199,0.7272727272727273,0.6666666666666666,"[-0.02587, 0.03387, 0.03387, -0.02587, -0.02587, 0.03227, 0.03227, -0.02587, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 39, None, 12, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.8356707009988895,0.7272727272727273,0.6666666666666666
"[(55, 47, 54, 13, 10), 2, (47, 55, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.03467, 0.08253, 0.08253, 0.03893, 0.03227, 0.03893, 0.03893, 0.01067, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, 55, 54, 12, None), 'holes']",0.9118690810028056,0.7272727272727273,0.6666666666666666,"[0.03467, 0.08253, 0.08253, 0.03893, 0.03227, 0.03893, 0.03893, 0.01067, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, 55, 54, 12, None), 'holes']",0.897980967998592,0.7272727272727273,0.6666666666666666,"[0.03467, 0.08253, 0.08253, 0.03893, 0.03227, 0.03893, 0.03893, 0.01067, 0.00747, 0.00747, -0.31493, -0.33387, -0.33387, -0.3256, -0.05333]","[(None, None, 46, 12, None), (39, 47, None, None, None), (None, 55, 54, 12, None), 'holes']",0.9202391399994667,0.7272727272727273,0.6666666666666666
"[(2, 1, 42, 2, 10), 2, (3, 2, 19, 3, 10), 1, (11, 3, 35, 4, 10), 3, (3, 11, 19, 3, 10), 2, (4, 3, 29, 4, 10), 3, (3, 4, 19, 3, 10), 2, (4, 3, 19, 4, 10), 2, (12, 4, 29, 5, 10), 3, (4, 12, 29, 4, 10), 2, (5, 4, 29, 5, 10), 2, (13, 5, 29, 6, 10), 2, (21, 13, 19, 7, 10), 2, (29, 21, 29, 8, 10)]","[-0.02027, 0.0344, 0.058, -0.052, 0.00173, 0.00293, 0.00173, -0.02373, -0.05707, -0.0608, -0.11573, 0.00453, 0.0016, -0.0016, -0.0132, -0.088]","[(None, 3, None, 4, None), (12, 4, None, None, None), (None, None, None, 4, None), 'holes']",2.345887640000001,0.7272727272727273,0.8333333333333334,"[-0.02067, -0.00067, 0.0052, 0.0112, -0.0076, -0.0008, -0.04133, 0.03067, -0.04667, 0.01867, 0.0016, -0.0016, -0.0132, -0.088]","[(None, None, 35, 4, None), (None, 4, None, 3, None), (None, 12, None, None, None), 'holes']",1.9807733959969482,0.7272727272727273,0.8333333333333334,"[-0.02067, -0.00067, 0.0052, 0.0112, -0.0076, -0.0008, -0.04133, 0.03067, -0.04667, 0.01867, 0.0016, -0.0016, -0.0132, -0.088]","[(None, None, 35, 4, None), (None, 4, None, 3, None), (None, 12, None, None, None), 'holes']",1.9889665830014565,0.7272727272727273,0.8333333333333334
"[(39, 47, 46, 11, 10), 1, (47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (38, 39, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (38, 37, 46, 10, 10), 3, (37, 38, 35, 9, 10), 2, (45, 37, 52, 10, 10), 0, (44, 45, 42, 9, 10), 2, (52, 44, 52, 10, 10)]","[-0.0384, 0.0, -0.0384, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 42, None, None), 'holes']",0.6491029680000793,0.9090909090909091,0.75,"[-0.0384, 0.0, -0.0384, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 42, None, None), 'holes']",0.6520771149989741,0.9090909090909091,0.75,"[-0.0384, 0.0, -0.0384, 0.0, -0.34427, -0.09333, -0.22173, -0.07653]","[(None, 45, 42, None, None), 'holes']",0.6574855620019662,0.9090909090909091,0.75
"[(39, 31, 29, 11, 10), 2, (47, 39, 54, 12, 10), 2, (39, 47, 46, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.10907, 0.16507, 0.09413, 0.16507, 0.16507, 0.16507, 0.16507, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, None, None, 12, None), (None, None, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9794075540012273,0.7272727272727273,0.8333333333333334,"[0.05453, 0.08253, 0.04707, 0.08253, 0.08253, 0.08253, 0.08253, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9157637429998431,0.7272727272727273,0.6666666666666666,"[0.05453, 0.08253, 0.04707, 0.08253, 0.08253, 0.08253, 0.08253, 0.00747, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, None, 46, 12, None), (None, 55, 54, 12, None), 'holes']",0.9305248130003747,0.7272727272727273,0.6666666666666666
"[(38, 39, 29, 10, 10), 3, (39, 38, 29, 11, 10), 2, (39, 39, 46, 11, 10), 2, (39, 39, 29, 11, 10), 1, (39, 39, 29, 11, 10), 1, (47, 39, 46, 12, 10), 2, (47, 47, 54, 12, 10), 2, (47, 47, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.00027, 0.05453, 0.05453, 0.04707, 0.04707, 0.09867, 0.09867, 0.11787, 0.11787, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 38, 29, 11, None), (None, None, 46, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.957782462999603,0.6363636363636364,0.625,"[-0.00027, 0.05453, 0.05453, 0.04707, 0.04707, 0.09867, 0.09867, 0.11787, 0.11787, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 38, 29, 11, None), (None, None, 46, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9420117600020603,0.6363636363636364,0.625,"[-0.00027, 0.05453, 0.05453, 0.04707, 0.04707, 0.09867, 0.09867, 0.11787, 0.11787, 0.00747, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, 38, 29, 11, None), (None, None, 46, 12, None), (None, 47, None, 12, None), (None, 55, 54, 12, None), 'holes']",0.9437326340012078,0.6363636363636364,0.625
"[(47, 39, 54, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (47, 47, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 46, 13, 10), 2, (47, 55, 46, 12, 10), 2, (55, 47, 46, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[0.08253, 0.08253, 0.08253, 0.04213, 0.02373, 0.02373, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.7428792179998709,0.7272727272727273,0.6666666666666666,"[0.08253, 0.08253, 0.08253, 0.04213, 0.02373, 0.02373, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.7559345010013203,0.7272727272727273,0.6666666666666666,"[0.08253, 0.08253, 0.08253, 0.04213, 0.02373, 0.02373, 0.04213, -0.31493, -0.31493, -0.31493, -0.31493, -0.3256, -0.3256, -0.3256, -0.05333]","[(None, None, 46, 12, None), (None, 47, None, 13, None), (None, 55, 54, 12, None), 'holes']",0.7712711649983248,0.7272727272727273,0.6666666666666666
"[(30, 31, 29, 9, 10), 2, (22, 30, 29, 8, 10), 2, (23, 22, 19, 9, 10), 1, (22, 23, 19, 8, 10), 2, (23, 22, 29, 9, 10), 1, (23, 23, 29, 9, 10), 1, (31, 23, 29, 10, 10), 1, (39, 31, 46, 11, 10), 2, (47, 39, 54, 12, 10), 2, (55, 47, 54, 13, 10), 2, (55, 55, 54, 13, 10), 2, (47, 55, 54, 12, 10), 1, (46, 47, 46, 11, 10)]","[-0.0044, -0.0008, -0.07253, -0.0008, 0.0736, 0.0736, 0.02773, 0.03387, 0.00213, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(23, None, None, None, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0372032470004342,0.7272727272727273,0.75,"[-0.0044, -0.0008, -0.07253, -0.0008, 0.0736, 0.0736, 0.02773, 0.03387, 0.00213, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(23, None, None, None, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.0271711030000006,0.7272727272727273,0.75,"[-0.0044, -0.0008, -0.07253, -0.0008, 0.0736, 0.0736, 0.02773, 0.03387, 0.00213, 0.00747, -0.31493, -0.31493, -0.33387, -0.3256, -0.3256, -0.05333]","[(23, None, None, None, None), (None, 39, None, 12, None), (None, 55, 54, 12, None), 'holes']",1.1083646010010852,0.7272727272727273,0.75
